NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
4,Feather,AK_f,0,0,60,15,5,7,0,0,0,0,Feather,AK_f,0,0,42,15,0,0,10,21,0,0
15,Feather,AK_f,807,0,23,0,0,0,0,0,10,5,Feather,AK_f,0,0,23,9,0,11,16,0,0,0
4,Feather,AK_f,0,0,42,0,10,0,0,19,9,0,Feather,AK_f,0,0,62,8,5,0,0,44,0,0
29,Feather,AK_f,478,0,0,0,0,5,11,61,0,0,Feather,AK_f,239,0,0,0,0,11,6,82,0,0
447,Feather,AK_f,269,0,19,0,11,0,0,75,0,0,Feather,AK_f,239,0,0,5,0,0,6,117,0,0
13,Feather,AK_f,568,0,23,0,0,0,16,0,7,0,Feather,AK_f,239,0,23,0,0,0,0,37,0,23
0,Feather,AK_f,0,0,23,0,11,10,17,0,0,0,Feather,AK_f,0,0,42,0,5,28,0,33,0,0
20,Feather,AK_f,0,0,0,0,0,12,12,0,10,8,Feather,AK_f,956,0,0,0,0,5,0,42,0,8
0,Feather,AK_f,0,0,42,0,13,0,13,0,0,7,Feather,AK_f,269,0,0,9,5,0,23,0,0,0
1,Feather,AK_f,0,0,0,11,0,12,0,19,0,28,Feather,AK_f,0,0,0,13,10,0,10,23,0,0
2,Feather,AK_f,0,0,21,0,10,7,0,0,12,0,Feather,AK_f,568,0,0,0,10,17,0,37,0,0
55,Feather,AK_f,0,0,19,0,16,5,17,0,0,0,Feather,AK_f,0,0,37,0,0,0,0,37,7,16
0,Feather,AK_f,0,0,56,5,0,15,10,0,0,0,Feather,AK_f,807,0,0,10,0,12,0,37,0,0
20,Feather,AK_f,568,0,0,9,0,0,0,40,7,0,Feather,AK_f,448,0,0,0,0,13,0,68,0,5
14,Feather,AK_f,986,0,0,0,6,0,0,0,9,7,Feather,AK_f,0,0,39,9,0,0,0,56,0,8
10,Feather,AK_f,777,0,23,0,9,0,0,35,0,0,Feather,AK_f,0,0,0,0,0,12,10,42,0,23
2,Feather,AK_f,0,0,37,10,0,0,17,0,0,6,Feather,AK_f,717,0,23,0,0,0,0,42,0,19
11,Feather,AK_f,0,0,0,16,0,0,6,40,8,0,Feather,AK_f,478,0,16,0,0,0,17,44,0,0
57,Feather,AK_f,0,0,21,0,17,0,5,54,0,0,Feather,AK_f,0,0,19,0,15,0,6,61,0,0
30,Feather,AK_f,269,0,81,5,0,0,0,54,0,0,Feather,AK_f,299,0,0,0,0,23,0,61,3,0
1,Feather,AK_f,0,0,60,10,10,0,0,0,0,8,Feather,AK_f,209,0,0,10,0,0,5,0,0,25
4,Feather,AK_f,0,0,35,0,0,7,12,0,10,0,Feather,AK_f,508,0,0,0,0,0,6,21,0,26
30,Feather,AK_f,0,0,39,0,4,0,16,44,0,0,Feather,AK_f,0,0,19,12,0,0,0,56,0,13
6,Feather,AK_f,0,0,21,0,10,20,10,0,0,0,Feather,AK_f,0,0,0,0,0,12,5,56,8,0
40,Feather,AK_f,0,0,58,4,0,0,0,44,6,0,Feather,AK_f,0,0,39,4,0,0,0,93,0,7
20,Feather,AK_f,0,0,42,0,0,14,17,0,0,7,Feather,AK_f,478,0,0,14,0,0,0,40,0,13
6,Feather,AK_f,598,0,19,9,0,0,0,0,0,19,Feather,AK_f,448,0,0,0,0,0,23,40,0,5
25,Feather,AK_f,568,0,21,14,0,0,0,33,0,0,Feather,AK_f,478,0,39,0,0,0,12,40,0,0
200,Feather,AK_f,209,0,21,0,0,20,0,61,0,0,Feather,AK_f,418,0,0,0,0,0,6,82,0,12
8,Feather,AK_f,0,0,0,0,4,0,22,0,4,21,Feather,AK_f,687,0,0,5,0,0,13,33,0,0
79,Feather,AK_f,299,0,39,0,5,0,0,70,0,0,Feather,AK_f,0,0,44,0,6,0,5,72,0,0
62,Feather,AK_f,538,0,23,0,0,19,16,0,0,0,Feather,AK_f,209,0,42,15,0,0,17,0,0,0
6,Feather,AK_f,568,0,0,16,4,0,12,0,0,0,Feather,AK_f,0,0,39,5,15,0,18,0,0,0
6,Feather,AK_f,538,0,0,0,0,12,16,0,0,7,Feather,AK_f,717,0,0,0,9,0,0,21,7,0
2,Feather,AK_f,0,0,58,0,16,0,0,0,4,5,Feather,AK_f,0,0,0,10,10,20,0,16,0,0
64,Feather,AK_f,777,0,21,0,9,0,17,0,0,0,Feather,AK_f,478,0,0,0,0,20,0,33,0,6
7,Feather,AK_f,0,0,39,0,0,0,0,42,13,5,Feather,AK_f,0,0,0,4,0,0,12,40,0,20
7,Feather,AK_f,926,0,0,6,0,0,11,0,4,0,Feather,AK_f,209,0,0,0,19,0,12,47,0,0
2,Feather,AK_f,0,0,44,0,0,18,0,47,3,0,Feather,AK_f,0,0,19,10,9,0,0,49,0,0
21,Feather,AK_f,0,0,81,5,10,0,0,0,0,5,Feather,AK_f,896,0,19,0,0,7,0,33,0,0
11,Feather,AK_f,299,0,0,0,5,0,0,0,6,24,Feather,AK_f,209,0,81,0,5,0,12,0,0,0
50,Feather,AK_f,239,0,0,0,10,0,24,35,0,0,Feather,AK_f,0,0,35,11,0,0,6,63,0,0
0,Feather,AK_f,299,0,19,0,0,10,0,0,0,24,Feather,AK_f,0,0,0,0,0,12,9,35,7,0
27,Feather,AK_f,0,0,19,0,16,0,0,58,7,0,Feather,AK_f,0,0,39,0,0,0,5,61,7,0
19,Feather,AK_f,0,0,21,0,5,15,0,0,0,23,Feather,AK_f,0,0,19,0,4,0,0,86,0,13
39,Feather,AK_f,0,0,0,16,0,13,12,35,0,0,Feather,AK_f,0,0,0,0,0,0,16,65,3,8
5,Feather,AK_f,0,0,19,0,11,24,0,0,4,0,Feather,AK_f,1225,0,0,0,6,0,5,21,0,0
2,Feather,AK_f,1016,0,23,0,4,0,0,0,10,0,Feather,AK_f,478,0,0,8,0,0,0,23,10,0
174,Feather,AK_f,478,0,0,0,6,0,12,56,0,0,Feather,AK_f,568,0,0,0,0,7,12,61,0,0
15,Feather,AK_f,777,0,21,15,0,0,0,37,0,0,Feather,AK_f,239,0,44,0,4,0,0,89,0,0
14,Feather,AK_f,0,0,56,0,0,14,10,23,0,0,Feather,AK_f,0,0,58,0,9,0,0,44,0,8
9,Feather,AK_f,0,0,0,13,0,17,5,0,7,0,Feather,AK_f,299,0,0,14,0,0,0,19,9,0
44,Feather,AK_f,717,0,39,0,0,7,17,0,0,0,Feather,AK_f,478,0,58,0,0,0,11,40,0,0
3,Feather,AK_f,0,0,37,5,10,0,16,0,0,0,Feather,AK_f,0,0,0,0,0,6,12,79,6,0
26,Feather,AK_f,836,0,37,0,13,0,6,0,0,0,Feather,AK_f,0,0,0,14,0,12,15,16,0,0
8,Feather,AK_f,0,0,37,16,0,10,0,0,0,13,Feather,AK_f,0,0,21,0,0,0,17,79,3,0
26,Feather,AK_f,418,0,37,0,9,0,0,0,0,13,Feather,AK_f,0,0,0,10,0,0,9,47,0,12
1,Feather,AK_f,0,0,23,10,10,0,0,0,10,0,Feather,AK_f,299,0,0,0,8,13,16,0,0,0
5,Feather,AK_f,1046,0,0,6,0,0,11,0,3,0,Feather,AK_f,209,0,0,10,0,0,0,65,7,0
14,Feather,AK_f,0,0,16,5,0,0,22,44,0,0,Feather,AK_f,717,0,23,0,0,5,0,58,0,0
50,Feather,AK_f,0,0,0,17,10,0,9,44,0,0,Feather,AK_f,0,0,42,0,0,5,5,84,0,0
8,Feather,AK_f,0,0,42,14,5,0,0,0,5,0,Feather,AK_f,538,0,0,0,17,12,5,0,0,0
7,Feather,AK_f,0,0,58,11,10,0,0,0,3,0,Feather,AK_f,0,0,51,0,0,0,0,21,7,14
1,Feather,AK_f,209,0,0,13,0,0,11,0,0,15,Feather,AK_f,508,0,0,0,15,5,16,0,0,0
10,Feather,AK_f,269,0,62,0,0,17,0,16,0,0,Feather,AK_f,0,0,0,0,17,12,11,16,0,0
15,Feather,AK_f,568,0,23,0,0,23,0,0,0,5,Feather,AK_f,0,0,21,19,9,0,0,23,0,0
6,Feather,AK_f,807,0,37,0,11,0,0,0,0,7,Feather,AK_f,568,0,35,0,0,17,0,21,0,0
4,Feather,AK_f,0,0,0,5,15,14,11,0,0,0,Feather,AK_f,0,0,35,0,0,12,0,37,7,0
12,Feather,AK_f,478,0,46,0,0,17,6,0,0,0,Feather,AK_f,478,0,0,10,0,0,0,23,10,0
13,Feather,AK_f,0,0,0,0,16,0,11,23,0,14,Feather,AK_f,0,0,53,0,0,0,16,42,4,0
11,Feather,AK_f,0,0,0,9,0,0,11,0,3,19,Feather,AK_f,478,0,0,10,0,0,0,35,7,0
8,Feather,AK_f,747,0,60,0,0,0,0,0,7,5,Feather,AK_f,568,0,37,0,5,0,19,0,0,0
44,Feather,AK_f,568,0,0,5,0,19,0,58,0,0,Feather,AK_f,0,0,42,0,6,0,11,56,0,0
16,Feather,AK_f,0,0,23,0,9,12,0,70,0,0,Feather,AK_f,568,0,0,5,0,0,10,68,0,0
1,Feather,AK_f,926,0,37,0,0,0,13,0,0,7,Feather,AK_f,239,0,23,0,0,0,0,84,0,13
2,Feather,AK_f,209,0,56,10,0,0,0,0,7,0,Feather,AK_f,0,0,0,16,10,0,0,47,3,0
11,Feather,AK_f,0,0,21,0,0,12,10,63,0,0,Feather,AK_f,0,0,21,0,0,18,0,70,3,0
1,Feather,AK_f,239,0,56,0,0,19,0,47,0,0,Feather,AK_f,508,0,37,0,0,0,0,68,3,0
7,Feather,AK_f,0,0,65,0,10,0,10,16,0,0,Feather,AK_f,418,0,0,0,14,0,12,21,0,0
0,Feather,AK_f,508,0,37,4,0,0,0,0,0,21,Feather,AK_f,418,0,0,0,0,6,13,0,10,0
4,Feather,AK_f,269,0,0,0,21,0,0,40,3,0,Feather,AK_f,0,0,62,5,0,0,0,42,0,19
14,Feather,AK_f,0,0,0,5,9,0,20,42,0,0,Feather,AK_f,269,0,0,0,0,0,10,61,0,13
14,Feather,AK_f,0,0,16,0,10,12,24,0,0,0,Feather,AK_f,0,0,56,0,9,0,12,42,0,0
0,Feather,AK_f,448,0,35,0,0,12,0,0,9,0,Feather,AK_f,717,0,42,0,0,0,0,40,6,0
39,Feather,AK_f,0,0,35,0,5,13,0,65,0,0,Feather,AK_f,508,0,0,10,0,0,0,82,3,0
17,Feather,AK_f,418,0,23,0,0,0,23,44,0,0,Feather,AK_f,0,0,21,0,0,12,0,65,7,0
7,Feather,AK_f,269,0,16,0,0,0,21,0,0,15,Feather,AK_f,687,0,0,16,4,0,0,23,0,0
13,Feather,AK_f,0,0,67,0,9,0,11,19,0,0,Feather,AK_f,0,0,37,6,0,0,0,56,0,18
2,Feather,AK_f,0,0,69,0,9,12,6,0,0,0,Feather,AK_f,0,0,16,10,0,14,18,0,0,0
21,Feather,AK_f,209,0,0,15,0,0,5,56,0,0,Feather,AK_f,239,0,32,0,11,0,0,63,0,0
19,Feather,AK_f,0,0,0,0,12,7,18,0,6,0,Feather,AK_f,0,0,0,12,14,0,0,51,4,0
61,Feather,AK_f,777,0,0,0,0,0,5,42,7,0,Feather,AK_f,0,0,42,0,5,0,0,77,0,7
19,Feather,AK_f,866,0,0,11,0,0,0,35,0,6,Feather,AK_f,0,0,23,0,10,0,21,42,0,0
3,Feather,AK_f,568,0,16,0,11,0,14,0,0,0,Feather,AK_f,568,0,81,0,0,0,0,35,0,5
22,Feather,AK_f,508,0,16,0,0,0,23,0,0,12,Feather,AK_f,0,0,21,0,15,0,10,44,0,0
3,Feather,AK_f,0,0,44,15,0,0,12,0,7,0,Feather,AK_f,598,0,0,0,0,0,6,16,0,26
13,Feather,AK_f,538,0,39,16,0,7,0,0,0,0,Feather,AK_f,0,0,0,5,13,12,0,63,0,0
3,Feather,AK_f,0,0,16,0,0,12,0,44,0,20,Feather,AK_f,0,0,0,0,0,12,12,44,0,12
11,Feather,AK_f,568,0,56,0,5,0,0,0,0,14,Feather,AK_f,717,0,0,11,0,12,5,0,0,0
7,Feather,AK_f,1046,0,0,5,0,0,5,0,7,0,Feather,AK_f,807,0,23,0,10,0,0,40,0,0
0,Feather,AK_f,0,0,21,0,8,24,0,0,3,0,Feather,AK_f,657,0,0,4,16,0,0,21,0,0
60,Feather,AK_f,0,0,0,0,0,12,12,0,10,12,Feather,AK_f,836,0,0,0,0,0,0,37,4,13
7,Feather,AK_f,418,0,0,0,0,15,10,44,0,0,Feather,AK_f,0,0,0,5,0,5,0,63,0,19
16,Feather,AK_f,0,0,0,0,10,12,6,0,0,20,Feather,AK_f,478,0,23,0,0,14,16,0,0,0
42,Feather,AK_f,0,0,0,4,0,0,16,37,0,15,Feather,AK_f,568,0,0,4,5,0,0,79,0,0
16,Feather,AK_f,807,0,21,0,0,11,0,0,6,0,Feather,AK_f,269,0,39,0,9,0,16,0,0,0
0,Feather,AK_f,0,0,37,0,0,19,10,0,0,7,Feather,AK_f,209,0,0,10,16,0,17,0,0,0
10,Feather,AK_f,0,0,16,0,13,0,15,23,0,0,Feather,AK_f,0,0,0,6,0,12,17,35,0,0
9,Feather,AK_f,0,0,53,9,0,0,0,42,0,14,Feather,AK_f,0,0,32,0,0,26,5,44,0,0
4,Feather,AK_f,0,0,53,10,6,13,0,0,0,0,Feather,AK_f,1225,0,23,0,0,0,5,21,0,0
2,Feather,AK_f,568,0,58,9,0,15,0,0,0,0,Feather,AK_f,299,0,81,0,0,0,5,0,0,15
35,Feather,AK_f,0,0,0,24,0,0,5,23,0,6,Feather,AK_f,0,0,35,0,0,0,0,79,4,13
17,Feather,AK_f,747,0,42,9,0,0,0,0,6,0,Feather,AK_f,0,0,0,4,0,0,23,42,0,14
5,Feather,AK_f,269,0,0,9,23,10,0,0,0,0,Feather,AK_f,0,0,0,6,21,0,5,40,0,0
48,Feather,AK_f,747,0,0,0,10,7,0,47,0,0,Feather,AK_f,538,0,0,0,5,0,0,65,0,17
4,Feather,AK_f,418,0,42,0,0,0,0,40,0,21,Feather,AK_f,687,0,21,0,0,0,9,42,0,0
3,Feather,AK_f,1046,0,0,6,10,0,0,21,0,0,Feather,AK_f,508,0,21,0,0,0,10,56,0,0
5,Feather,AK_f,478,0,0,0,0,0,0,40,6,15,Feather,AK_f,0,0,0,0,0,14,10,40,6,0
4,Feather,AK_f,478,0,0,9,0,11,0,0,7,0,Feather,AK_f,0,0,37,0,5,0,16,0,0,14
3,Feather,AK_f,239,0,56,0,10,18,0,0,0,0,Feather,AK_f,598,0,0,0,4,0,0,40,10,0
22,Feather,AK_f,0,0,37,10,15,0,0,0,0,11,Feather,AK_f,0,0,0,0,5,0,11,61,0,14
28,Feather,AK_f,896,0,0,11,0,0,5,42,0,0,Feather,AK_f,538,0,0,0,0,0,0,44,7,11
3,Feather,AK_f,0,0,58,10,0,0,10,0,0,5,Feather,AK_f,0,0,53,10,0,0,0,40,0,8
5,Feather,AK_f,0,0,23,10,0,0,18,37,0,0,Feather,AK_f,0,0,0,5,0,20,0,51,0,8
26,Feather,AK_f,269,0,0,17,0,0,12,37,0,0,Feather,AK_f,0,0,23,0,5,0,17,56,0,0
12,Feather,AK_f,538,0,32,0,15,14,0,0,0,0,Feather,AK_f,0,0,16,16,0,23,6,0,0,0
22,Feather,AK_f,0,0,42,14,12,0,0,16,0,0,Feather,AK_f,0,0,0,0,0,0,6,82,7,5
1,Feather,AK_f,0,0,0,4,0,12,0,0,9,12,Feather,AK_f,478,0,0,0,0,12,21,16,0,0
21,Feather,AK_f,0,0,0,0,19,5,0,37,0,14,Feather,AK_f,598,0,0,4,0,0,15,58,0,0
12,Feather,AK_f,209,0,39,0,16,0,0,0,11,0,Feather,AK_f,0,0,23,9,0,0,0,42,0,20
1,Feather,AK_f,269,0,51,10,0,0,0,51,0,0,Feather,AK_f,269,0,0,4,16,0,0,58,0,0
72,Feather,AK_f,807,0,42,0,0,0,0,42,0,13,Feather,AK_f,0,0,0,0,0,10,16,47,0,7
9,Feather,AK_f,538,0,16,0,15,0,0,0,7,0,Feather,AK_f,0,0,0,5,22,0,0,42,3,0
1,Feather,AK_f,538,0,0,9,10,0,0,0,0,12,Feather,AK_f,0,0,19,6,0,25,12,0,0,0
10,Feather,AK_f,777,0,0,0,0,11,0,0,3,13,Feather,AK_f,418,0,0,5,0,26,0,40,0,0
24,Feather,AK_f,0,0,0,0,15,14,0,16,0,14,Feather,AK_f,0,0,60,4,5,0,0,61,0,0
18,Feather,AK_f,209,0,62,11,0,0,13,0,0,0,Feather,AK_f,239,0,60,0,5,0,0,68,0,0
18,Feather,AK_f,418,0,0,0,0,17,5,44,0,0,Feather,AK_f,777,0,0,4,0,0,6,61,0,0
16,Feather,AK_f,0,0,72,0,0,12,6,23,0,0,Feather,AK_f,209,0,0,0,0,0,18,61,0,8
10,Feather,AK_f,508,0,23,0,19,0,0,42,0,0,Feather,AK_f,0,0,23,0,0,12,0,58,7,0
4,Feather,AK_f,0,0,23,11,0,0,17,0,5,0,Feather,AK_f,0,0,37,15,0,0,0,44,0,5
5,Feather,AK_f,0,0,19,0,10,0,0,0,4,30,Feather,AK_f,0,0,62,0,0,5,0,44,9,0
271,Feather,AK_f,0,0,0,10,0,0,0,61,3,12,Feather,AK_f,0,0,35,6,0,10,0,65,0,0
2,Feather,AK_f,0,0,60,10,6,0,0,0,6,0,Feather,AK_f,807,0,35,0,0,0,0,42,4,0
510,Feather,AK_f,0,0,16,0,0,0,0,86,4,16,Feather,AK_f,0,0,19,0,0,7,9,84,0,0
43,Feather,AK_f,508,0,0,6,0,10,0,54,0,0,Feather,AK_f,0,0,0,10,9,5,0,63,0,0
124,Feather,AK_f,418,0,19,0,0,7,0,79,0,0,Feather,AK_f,0,0,0,0,4,6,12,77,0,0
17,Feather,AK_f,478,0,0,0,12,18,10,0,0,0,Feather,AK_f,508,0,0,0,8,12,12,0,0,0
113,Feather,AK_f,269,0,49,0,0,0,6,63,0,0,Feather,AK_f,209,0,0,0,0,0,11,75,0,13
15,Feather,AK_f,209,0,42,0,0,0,0,42,0,26,Feather,AK_f,209,0,19,0,0,0,0,68,10,0
12,Feather,AK_f,418,0,19,0,0,0,17,44,0,0,Feather,AK_f,478,0,0,4,0,0,0,56,7,0
134,Feather,AK_f,0,0,0,9,0,0,6,65,0,12,Feather,AK_f,538,0,0,5,0,0,0,72,7,0
4,Feather,AK_f,0,0,53,0,17,0,6,0,3,0,Feather,AK_f,0,0,44,0,5,0,5,75,0,0
1,Feather,AK_f,209,0,0,12,0,12,0,0,0,19,Feather,AK_f,508,0,0,14,0,0,6,0,7,0
26,Feather,AK_f,0,0,37,17,0,7,11,0,0,0,Feather,AK_f,717,0,16,0,0,0,0,40,10,0
11,Feather,AK_f,627,0,0,0,10,7,12,0,0,0,Feather,AK_f,0,0,23,0,0,14,0,63,5,0
8,Feather,AK_f,0,0,0,11,0,0,12,54,8,0,Feather,AK_f,299,0,0,13,0,0,0,61,0,15
17,Feather,AK_f,0,0,62,10,0,6,16,0,0,0,Feather,AK_f,299,0,0,0,17,0,0,44,0,6
2,Feather,AK_f,866,0,42,0,5,0,0,0,6,0,Feather,AK_f,0,0,0,5,19,0,12,23,0,0
13,Feather,AK_f,269,0,0,10,0,19,0,0,0,12,Feather,AK_f,0,0,65,10,0,7,0,44,0,0
3,Feather,AK_f,508,0,37,0,0,0,0,42,0,19,Feather,AK_f,0,0,16,0,0,7,22,42,0,0
0,Feather,AK_f,239,0,0,8,0,0,6,0,14,0,Feather,AK_f,448,0,37,0,6,0,14,0,0,0
15,Feather,AK_f,538,0,0,0,0,0,24,33,0,8,Feather,AK_f,269,0,60,0,0,5,0,63,0,0
13,Feather,AK_f,269,0,0,0,15,15,0,23,0,0,Feather,AK_f,0,0,0,12,0,0,10,56,3,0
10,Feather,AK_f,0,0,0,13,0,0,0,23,6,12,Feather,AK_f,0,0,23,5,0,26,0,35,0,0
9,Feather,AK_f,777,0,16,0,0,0,12,58,0,0,Feather,AK_f,0,0,0,0,0,14,6,61,0,12
131,Feather,AK_f,508,0,42,0,0,0,0,63,0,5,Feather,AK_f,0,0,23,8,0,11,0,65,0,0
3,Feather,AK_f,0,0,37,11,6,0,0,56,0,0,Feather,AK_f,299,0,0,0,0,12,16,51,0,0
1,Feather,AK_f,0,0,0,16,13,0,6,21,0,0,Feather,AK_f,0,0,16,0,0,13,11,63,0,0
12,Feather,AK_f,0,0,0,0,9,12,15,47,0,0,Feather,AK_f,209,0,0,0,11,12,0,68,0,0
33,Feather,AK_f,717,0,0,0,6,0,0,19,0,21,Feather,AK_f,717,0,23,0,0,0,0,42,0,11
1,Feather,AK_f,448,0,23,16,0,13,0,0,0,0,Feather,AK_f,508,0,0,0,0,7,12,0,9,0
0,Feather,AK_f,299,0,0,4,20,0,0,0,6,0,Feather,AK_f,299,0,19,15,0,0,16,0,0,0
21,Feather,AK_f,418,0,0,9,5,0,0,0,15,0,Feather,AK_f,0,0,58,0,12,0,11,44,0,0
16,Feather,AK_f,269,0,19,14,0,0,0,0,0,27,Feather,AK_f,508,0,0,0,0,18,6,0,7,0
6,Feather,AK_f,0,0,0,0,4,19,12,0,7,0,Feather,AK_f,836,0,0,0,4,0,0,61,0,14
3,Feather,AK_f,0,0,0,0,14,19,6,23,0,0,Feather,AK_f,0,0,62,0,0,7,0,37,7,0
5,Feather,AK_f,239,0,0,0,10,0,19,21,0,0,Feather,AK_f,0,0,37,0,13,0,0,42,0,13
1,Feather,AK_f,0,0,37,20,0,5,12,0,0,0,Feather,AK_f,0,0,16,0,0,0,17,37,10,0
30,Feather,AK_f,0,0,0,0,5,0,0,42,10,14,Feather,AK_f,269,0,0,9,0,0,0,47,9,0
0,Feather,AK_f,0,0,44,0,22,0,5,0,3,0,Feather,AK_f,0,0,32,0,20,0,6,0,0,6
9,Feather,AK_f,269,0,16,0,20,0,12,0,0,0,Feather,AK_f,0,0,16,0,10,0,13,54,0,0
4,Feather,AK_f,0,0,19,14,0,0,6,0,13,0,Feather,AK_f,239,0,0,8,0,0,19,42,0,0
61,Feather,AK_f,0,0,60,0,0,6,6,65,0,0,Feather,AK_f,568,0,0,0,0,0,0,82,6,7
25,Feather,AK_f,0,0,0,0,0,20,21,19,0,5,Feather,AK_f,508,0,0,6,0,0,0,40,0,26
15,Feather,AK_f,448,0,60,4,0,0,12,0,0,0,Feather,AK_f,0,0,81,0,11,0,0,16,0,8
2,Feather,AK_f,0,0,79,5,0,0,5,0,10,0,Feather,AK_f,0,0,44,0,0,18,0,21,0,12
7,Feather,AK_f,508,0,0,0,5,12,17,0,0,0,Feather,AK_f,478,0,21,0,0,0,0,19,0,29
16,Feather,AK_f,0,0,0,6,5,22,10,0,0,0,Feather,AK_f,538,0,0,12,0,6,16,0,0,0
8,Feather,AK_f,0,0,16,6,13,20,0,0,0,0,Feather,AK_f,0,0,37,0,0,0,18,58,3,0
7,Feather,AK_f,657,0,51,5,0,12,0,0,0,0,Feather,AK_f,508,0,65,0,0,0,5,0,0,11
0,Feather,AK_f,538,0,23,0,9,19,0,0,0,0,Feather,AK_f,0,0,0,0,0,5,19,44,9,0
4,Feather,AK_f,1016,0,44,4,0,13,0,0,0,0,Feather,AK_f,0,0,58,5,6,0,15,0,0,0
11,Feather,AK_f,538,0,42,15,0,0,6,0,0,0,Feather,AK_f,598,0,19,0,0,20,12,0,0,0
22,Feather,AK_f,0,0,0,10,0,13,0,44,5,0,Feather,AK_f,209,0,0,5,0,13,0,79,0,0
1000,Feather,AK_f,239,0,0,0,12,0,10,84,0,0
