NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
0,Goblet,HY_p,209,72,60,0,0,0,0,0,0,7,Goblet,AK_p,0,0,19,10,0,0,12,82,0,0
3,Goblet,PH_p,0,0,39,20,6,0,5,0,0,0,Goblet,GE_p,0,19,0,5,9,0,0,82,0,0
138,Goblet,GE_p,448,0,0,0,0,0,0,65,6,8,Goblet,CY_p,209,0,21,9,0,0,0,89,0,0
0,Goblet,HP_p,777,0,53,0,0,11,0,21,0,0,Goblet,DF_p,538,0,60,4,0,0,0,47,0,0
0,Goblet,PY_p,478,0,0,6,0,0,23,0,3,0,Goblet,PY_p,209,0,0,0,5,29,0,35,0,0
28,Goblet,PH_p,478,0,0,0,9,7,17,0,0,0,Goblet,AK_p,0,0,0,26,0,0,6,23,0,12
2,Goblet,AK_p,0,0,19,15,0,12,0,0,0,21,Goblet,HY_p,0,35,32,11,0,0,0,40,0,0
3,Goblet,AK_p,0,0,83,5,0,0,0,0,5,7,Goblet,PY_p,0,14,0,0,0,0,6,54,0,19
12,Goblet,DF_p,508,49,39,0,0,0,0,19,0,0,Goblet,DF_p,448,0,39,8,0,0,0,44,0,0
7,Goblet,AK_p,0,19,0,9,0,0,23,0,0,5,Goblet,EM_f,0,0,60,5,8,0,12,0,0,0
16,Goblet,AN_p,0,33,0,9,13,6,0,0,0,0,Goblet,DF_p,508,0,35,0,0,0,12,42,0,0
2,Goblet,AK_p,0,19,60,13,0,7,0,0,0,0,Goblet,PY_p,687,0,37,11,0,0,0,37,0,0
0,Goblet,DF_p,896,0,19,9,13,0,0,0,0,0,Goblet,DF_p,0,45,23,0,0,0,0,42,0,14
0,Goblet,DF_p,598,0,21,9,0,0,0,0,10,0,Goblet,HP_p,1046,16,23,0,0,0,0,40,0,0
4,Goblet,PY_p,538,0,60,10,0,0,0,0,7,0,Goblet,PH_p,508,16,0,0,16,0,0,44,0,0
1,Goblet,DF_p,0,18,0,12,0,0,21,19,0,0,Goblet,HP_p,269,0,0,0,5,10,0,75,0,0
3,Goblet,AK_p,0,19,0,5,0,18,17,0,0,0,Goblet,HP_p,777,0,0,0,6,0,0,65,3,0
1,Goblet,PH_p,687,0,0,11,0,0,0,40,0,7,Goblet,AK_p,0,14,0,15,0,0,12,42,0,0
53,Goblet,DF_p,0,31,0,0,0,0,5,58,7,0,Goblet,AK_p,269,19,0,0,0,12,0,75,0,0
10,Goblet,AK_p,0,0,37,0,0,13,0,0,7,12,Goblet,AK_p,0,39,56,5,0,0,17,0,0,0
13,Goblet,AN_p,0,0,53,9,0,0,12,0,0,13,Goblet,DF_p,299,80,0,0,0,0,6,40,0,0
7,Goblet,HY_p,299,0,0,0,10,0,12,0,0,19,Goblet,PY_p,209,37,62,0,0,0,0,37,0,0
1,Goblet,HP_p,448,37,0,0,0,23,0,0,4,0,Goblet,AK_p,239,0,0,0,0,18,0,56,4,0
1,Goblet,GE_p,508,0,35,0,10,0,0,0,10,0,Goblet,DF_p,269,0,16,15,0,0,17,0,0,0
5,Goblet,DF_p,568,16,0,0,10,0,15,0,0,0,Goblet,EM_f,717,0,0,11,0,12,0,0,0,5
3,Goblet,HP_p,956,0,39,0,0,0,12,0,3,0,Goblet,CY_p,0,0,0,10,4,11,0,58,0,0
188,Goblet,GE_p,239,0,0,0,10,22,0,61,0,0,Goblet,DF_p,448,19,0,5,0,0,0,72,0,0
8,Goblet,AK_p,657,29,0,0,0,0,6,42,0,0,Goblet,EM_f,0,0,23,15,0,0,10,0,0,14
15,Goblet,AK_p,538,16,0,11,0,15,0,0,0,0,Goblet,PY_p,0,60,19,12,0,0,6,0,0,0
11,Goblet,HP_p,0,35,0,0,0,12,5,0,9,0,Goblet,DF_p,0,0,0,4,0,0,16,44,0,14
6,Goblet,AK_p,0,37,46,0,0,0,0,35,7,0,Goblet,HP_p,0,0,44,0,9,13,0,61,0,0
13,Goblet,PY_p,0,39,0,15,10,0,0,16,0,0,Goblet,HP_p,0,0,0,0,10,12,0,51,4,0
36,Goblet,DF_p,0,14,39,15,0,0,0,40,0,0,Goblet,DF_p,0,53,0,0,0,0,17,37,4,0
2,Goblet,AK_p,538,0,39,0,0,13,15,0,0,0,Goblet,PY_p,299,0,58,0,0,0,0,19,0,19
31,Goblet,GE_p,0,0,0,0,4,0,15,21,0,20,Goblet,HP_p,896,14,0,0,0,0,5,61,0,0
10,Goblet,DF_p,418,0,0,11,0,0,11,0,6,0,Goblet,AK_p,0,33,0,4,0,14,0,56,0,0
43,Goblet,EL_p,777,0,0,0,0,7,0,42,0,19,Goblet,DF_p,0,54,56,0,4,0,0,44,0,0
2,Goblet,DF_p,0,53,23,14,0,0,0,0,0,7,Goblet,GE_p,1046,0,0,9,5,0,5,0,0,0
11,Goblet,AN_p,538,0,0,10,12,0,11,0,0,0,Goblet,AK_p,0,37,19,0,0,0,0,37,0,23
34,Goblet,DF_p,0,33,0,4,0,0,22,23,0,0,Goblet,DF_p,568,0,0,0,4,0,0,84,4,0
1000,Goblet,EM_f,0,18,0,0,10,0,16,0,0,11
10,Goblet,HY_p,299,0,0,10,16,11,0,0,0,0,Goblet,AK_p,418,0,37,16,0,0,0,19,0,0
2,Goblet,CY_p,0,0,37,0,20,0,5,21,0,0,Goblet,PH_p,239,0,0,0,0,0,0,58,10,7
22,Goblet,DF_p,538,51,16,0,10,0,0,0,0,0,Goblet,AK_p,0,0,21,15,0,6,0,56,0,0
0,Goblet,AK_p,777,18,0,0,0,0,17,0,4,0,Goblet,DF_p,0,18,37,0,0,0,0,37,11,0
0,Goblet,HP_p,0,0,0,0,5,0,10,0,16,8,Goblet,DF_p,0,51,23,0,0,0,12,0,0,11
6,Goblet,AN_p,508,0,42,0,5,0,15,0,0,0,Goblet,AK_p,0,29,0,10,0,0,0,56,0,15
75,Goblet,AK_p,239,0,23,15,0,0,0,65,0,0,Goblet,AK_p,0,0,0,5,0,18,0,86,0,7
4,Goblet,HP_p,269,0,67,0,0,12,0,0,10,0,Goblet,GE_p,717,19,0,0,0,0,10,35,0,0
4,Goblet,HP_p,0,39,0,0,4,13,0,0,11,0,Goblet,DF_p,1016,0,19,0,0,0,10,21,0,0
14,Goblet,HP_p,777,0,39,0,0,0,6,0,10,0,Goblet,EM_f,269,0,0,0,0,13,21,0,3,0
5,Goblet,DF_p,209,62,0,0,10,0,6,0,0,0,Goblet,HP_p,0,29,0,0,0,7,0,40,0,27
17,Goblet,AK_p,0,19,0,9,0,5,0,72,0,0,Goblet,EM_f,418,0,39,0,9,0,11,0,0,0
5,Goblet,DF_p,508,0,51,0,11,0,0,0,4,0,Goblet,AK_p,448,0,83,0,0,0,0,16,0,13
15,Goblet,GE_p,926,0,0,0,9,12,0,0,4,0,Goblet,HP_p,0,16,79,0,0,5,0,37,0,0
10,Goblet,DF_p,807,35,0,10,0,0,0,0,4,0,Goblet,HP_p,299,0,0,0,11,0,9,61,0,0
11,Goblet,HP_p,0,35,0,0,0,12,5,0,10,0,Goblet,AK_p,538,14,37,0,0,0,17,0,0,0
5,Goblet,DF_p,0,18,53,10,0,0,10,0,0,0,Goblet,AK_p,598,53,0,0,0,0,0,54,0,5
5,Goblet,DF_p,0,19,0,0,4,0,12,0,14,0,Goblet,PH_p,0,0,56,0,0,13,0,42,0,5
6,Goblet,EL_p,687,0,32,0,0,20,0,23,0,0,Goblet,HY_p,0,0,0,0,16,7,16,23,0,0
81,Goblet,HY_p,448,35,46,0,0,0,0,44,0,0,Goblet,DF_p,239,0,0,0,10,0,0,61,6,0
7,Goblet,AK_p,209,37,39,19,0,0,0,0,0,0,Goblet,AN_p,0,0,16,0,9,0,16,0,7,0
10,Goblet,DF_p,478,33,16,0,0,0,0,51,0,0,Goblet,HP_p,807,0,23,0,0,0,0,54,0,6
5,Goblet,AK_p,0,58,0,15,0,7,5,0,0,0,Goblet,AK_p,0,49,0,0,0,19,5,19,0,0
29,Goblet,CY_p,896,14,0,0,0,0,0,21,0,19,Goblet,EM_f,478,0,0,15,0,20,6,0,0,0
17,Goblet,HP_p,0,19,19,0,0,0,11,0,13,0,Goblet,GE_p,0,35,23,21,0,0,0,16,0,0
8,Goblet,AK_p,0,0,39,16,0,6,0,0,6,0,Goblet,HP_p,478,0,62,0,0,0,0,40,0,6
0,Goblet,HY_p,239,0,37,0,20,0,6,0,0,0,Goblet,AK_p,0,47,23,0,0,0,11,0,0,14
12,Goblet,DF_p,717,0,0,0,0,0,6,16,10,0,Goblet,EM_f,807,0,39,0,0,0,18,0,0,6
0,Goblet,DF_p,0,14,44,13,0,0,0,0,0,19,Goblet,GE_p,0,37,46,0,0,12,0,35,0,0
7,Goblet,AK_p,508,19,0,14,0,14,0,0,0,0,Goblet,HP_p,0,33,0,0,17,13,12,0,0,0
1,Goblet,HY_p,717,39,0,5,0,11,0,0,0,0,Goblet,HP_p,418,0,51,0,0,0,6,47,0,0
11,Goblet,HY_p,0,31,0,6,0,12,19,0,0,0,Goblet,HP_p,0,33,60,0,10,0,0,40,0,0
17,Goblet,DF_p,0,0,58,6,0,0,16,35,0,0,Goblet,HY_p,0,0,23,10,0,0,0,61,7,0
10,Goblet,AK_p,299,31,58,0,0,0,0,0,10,0,Goblet,EM_f,299,33,0,13,0,0,10,0,0,0
3,Goblet,AN_p,0,51,0,0,0,11,0,19,7,0,Goblet,AK_p,448,0,56,0,0,0,0,23,0,12
55,Goblet,AK_p,1016,18,19,0,0,0,0,33,0,0,Goblet,DF_p,0,18,0,10,15,0,0,37,0,0
0,Goblet,HP_p,478,31,0,0,6,0,0,61,0,0,Goblet,EM_f,508,47,0,0,0,7,0,0,5,0
24,Goblet,DF_p,0,0,0,0,5,0,26,19,8,0,Goblet,EL_p,478,0,39,0,0,0,0,37,0,16
4,Goblet,HP_p,0,51,42,0,9,0,6,0,0,0,Goblet,PY_p,538,0,53,0,0,12,0,21,0,0
4,Goblet,HP_p,538,33,0,0,0,12,0,0,6,0,Goblet,AK_p,0,19,100,5,0,0,11,0,0,0
10,Goblet,HP_p,0,29,21,0,13,0,12,0,0,0,Goblet,PY_p,478,0,0,15,0,0,10,23,0,0
4,Goblet,AN_p,0,31,23,0,0,0,12,58,0,0,Goblet,EL_p,239,0,0,0,8,0,0,70,0,13
1,Goblet,AK_p,717,0,0,0,0,7,16,40,0,0,Goblet,HY_p,478,0,0,0,11,7,0,63,0,0
3,Goblet,DF_p,0,51,39,14,0,0,0,0,0,5,Goblet,AK_p,598,0,0,9,0,0,0,56,0,7
18,Goblet,DF_p,0,18,0,10,9,0,16,0,0,0,Goblet,AK_p,0,19,0,0,0,0,17,0,6,12
4,Goblet,AK_p,0,18,35,0,0,0,0,51,8,0,Goblet,EL_p,478,0,0,0,5,0,0,91,3,0
9,Goblet,DF_p,0,29,0,0,0,0,18,0,3,18,Goblet,GE_p,418,0,0,0,0,6,0,58,7,0
3,Goblet,AN_p,269,0,42,11,0,0,0,63,0,0,Goblet,DF_p,269,35,0,0,0,0,9,65,0,0
2,Goblet,HY_p,0,0,46,11,4,27,0,0,0,0,Goblet,AK_p,1105,0,19,0,0,0,5,0,0,16
1,Goblet,AK_p,0,27,23,19,0,7,0,0,0,0,Goblet,AK_p,1046,0,0,0,0,0,5,19,7,0
7,Goblet,HP_p,0,51,42,0,0,6,0,56,0,0,Goblet,EM_f,777,18,37,0,11,0,0,0,0,0
50,Goblet,DF_p,0,18,0,0,0,0,6,51,0,19,Goblet,DF_p,508,0,0,10,10,0,0,61,0,0
1,Goblet,EL_p,0,0,69,0,0,12,0,40,0,8,Goblet,EM_f,508,14,0,0,0,17,0,0,7,0
14,Goblet,HY_p,568,0,0,0,0,0,14,0,6,12,Goblet,HP_p,0,0,0,0,14,13,0,16,0,14
0,Goblet,DF_p,0,53,37,0,10,0,0,40,0,0,Goblet,DF_p,209,0,0,9,5,0,0,89,0,0
39,Goblet,AK_p,0,31,32,0,0,0,0,37,0,16,Goblet,DF_p,538,0,21,0,0,0,15,56,0,0
1,Goblet,DF_p,0,0,81,9,0,0,0,16,3,0,Goblet,AN_p,239,0,0,14,0,0,0,68,0,5
7,Goblet,AN_p,0,0,39,0,10,19,0,0,4,0,Goblet,DF_p,747,49,23,0,0,0,5,0,0,0
2,Goblet,DF_p,448,39,0,5,15,0,0,0,0,0,Goblet,AK_p,418,72,0,0,0,0,0,21,0,12
1,Goblet,DF_p,0,19,37,5,0,0,0,0,0,34,Goblet,AK_p,538,0,21,0,0,0,9,63,0,0
15,Goblet,HP_p,508,0,56,0,0,0,0,0,4,14,Goblet,HP_p,0,0,49,0,10,0,12,23,0,0
3,Goblet,DF_p,538,0,0,20,0,0,0,0,3,16,Goblet,AK_p,478,0,16,0,0,0,11,61,0,0
2,Goblet,HP_p,538,51,0,0,0,0,0,0,4,12,Goblet,DF_p,0,0,37,0,0,0,6,47,0,17
0,Goblet,HY_p,1135,0,0,6,10,0,0,0,0,5,Goblet,PY_p,0,35,0,0,0,0,0,63,7,7
