NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
9,Circlet,AK_p,0,0,0,9,0,20,12,0,0,6,Circlet,CR_p,299,0,0,0,0,13,16,42,0,0
5,Circlet,CR_p,1046,0,0,5,0,10,0,23,0,0,Circlet,EM_f,0,19,21,8,20,0,0,0,0,0
0,Circlet,CD_p,0,49,0,0,14,0,12,23,0,0,Circlet,AK_p,239,0,39,0,0,0,10,56,0,0
7,Circlet,DF_p,0,18,0,6,20,0,0,0,0,13,Circlet,DF_p,0,0,0,10,0,0,10,37,9,0
26,Circlet,HB_p,239,0,32,0,14,0,11,0,0,0,Circlet,HB_p,717,0,32,0,0,0,6,37,0,0
7,Circlet,AK_p,508,35,0,0,0,0,0,19,12,0,Circlet,HP_p,0,18,46,0,0,18,0,37,0,0
1,Circlet,DF_p,538,31,39,9,0,0,0,0,0,0,Circlet,DF_p,0,0,23,0,19,0,9,44,0,0
20,Circlet,DF_p,508,37,0,0,0,0,0,21,0,21,Circlet,AK_p,0,0,21,9,0,0,16,40,0,0
10,Circlet,CR_p,627,0,23,10,0,12,0,0,0,0,Circlet,HB_p,0,49,0,0,0,0,5,47,0,12
30,Circlet,DF_p,0,27,0,0,0,0,6,44,10,0,Circlet,EM_f,747,0,23,10,0,0,10,0,0,0
14,Circlet,DF_p,0,0,39,16,0,0,10,0,7,0,Circlet,CD_p,837,0,19,0,0,0,15,23,0,0
7,Circlet,HP_p,209,35,39,0,16,0,0,0,0,0,Circlet,EM_f,0,29,0,5,10,18,0,0,0,0
0,Circlet,AK_p,0,51,16,9,0,0,0,0,11,0,Circlet,HP_p,0,0,39,0,10,7,19,0,0,0
32,Circlet,DF_p,0,0,23,0,15,0,0,40,0,11,Circlet,CD_p,0,0,86,0,4,0,5,40,0,0
67,Circlet,HB_p,0,45,32,0,0,0,6,44,0,0,Circlet,EM_f,0,51,0,0,12,0,0,0,4,12
3,Circlet,CD_p,598,0,58,0,10,0,0,0,3,0,Circlet,AK_p,0,0,21,15,0,0,5,0,0,21
7,Circlet,AK_p,836,0,0,5,0,12,10,0,0,0,Circlet,DF_p,598,31,0,0,16,0,0,37,0,0
0,Circlet,AK_p,269,0,0,21,0,0,0,19,7,0,Circlet,HP_p,0,0,0,0,10,20,0,63,0,6
2,Circlet,HP_p,598,0,0,0,0,11,10,0,6,0,Circlet,HB_p,0,54,0,0,0,6,12,0,0,12
9,Circlet,HP_p,777,0,0,0,10,0,0,42,3,0,Circlet,AK_p,538,35,0,0,0,0,0,58,6,0
40,Circlet,CD_p,0,29,0,0,8,0,19,21,0,0,Circlet,DF_p,0,54,53,0,4,0,0,40,0,0
1,Circlet,AK_p,0,31,62,12,0,0,0,0,0,5,Circlet,HP_p,986,0,19,0,0,7,0,35,0,0
4,Circlet,HB_p,239,0,81,0,0,0,6,0,5,0,Circlet,HP_p,0,0,16,0,13,0,0,61,0,13
0,Circlet,DF_p,0,0,81,6,5,0,0,0,7,0,Circlet,AK_p,508,0,23,13,0,0,0,37,0,0
6,Circlet,HP_p,0,0,0,0,19,0,5,19,0,14,Circlet,CR_p,0,35,56,0,0,0,10,19,0,0
4,Circlet,HB_p,0,31,19,0,0,0,10,0,0,19,Circlet,AK_p,478,0,39,10,0,0,0,42,0,0
2,Circlet,CD_p,807,31,37,0,0,0,5,0,0,0,Circlet,HB_p,299,0,0,0,9,20,0,37,0,0
2,Circlet,DF_p,0,33,0,0,13,0,0,16,0,13,Circlet,AK_p,0,56,0,0,0,0,17,16,0,6
98,Circlet,AK_p,0,0,23,0,0,0,10,98,3,0,Circlet,EM_f,0,0,16,0,15,13,0,0,0,14
94,Circlet,DF_p,299,14,0,0,0,0,0,51,0,26,Circlet,AK_p,0,0,39,0,0,0,11,75,0,8
47,Circlet,AK_p,0,0,0,0,0,0,6,49,10,14,Circlet,HP_p,239,39,0,0,0,0,17,58,0,0
17,Circlet,AK_p,0,0,62,0,0,13,0,19,0,12,Circlet,CD_p,0,29,0,0,6,0,23,19,0,0
12,Circlet,HB_p,508,0,35,0,0,13,0,0,5,0,Circlet,HB_p,0,0,16,0,15,0,0,42,0,13
12,Circlet,HB_p,508,0,42,0,0,18,6,0,0,0,Circlet,DF_p,478,14,0,0,16,0,0,40,0,0
15,Circlet,AK_p,568,0,0,10,0,24,0,0,3,0,Circlet,HP_p,0,31,19,0,0,12,0,65,0,0
13,Circlet,DF_p,0,0,39,5,23,0,0,0,3,0,Circlet,CD_p,0,49,0,0,10,17,5,0,0,0
15,Circlet,AK_p,448,0,21,11,0,0,0,0,10,0,Circlet,AK_p,777,0,65,0,0,0,0,21,0,5
7,Circlet,AK_p,0,31,0,11,0,15,0,0,0,8,Circlet,DF_p,538,35,0,0,10,0,10,0,0,0
5,Circlet,CR_p,0,0,42,8,0,0,0,42,0,14,Circlet,HB_p,299,0,21,0,0,0,17,56,0,0
23,Circlet,AK_p,209,0,0,0,0,12,12,0,11,0,Circlet,HP_p,836,51,0,0,4,0,0,19,0,0
22,Circlet,HP_p,896,31,37,0,0,0,6,0,0,0,Circlet,HP_p,0,29,35,0,9,0,12,0,0,0
23,Circlet,CD_p,299,0,44,5,0,0,0,82,0,0,Circlet,EM_f,448,0,0,11,0,12,0,0,6,0
8,Circlet,AK_p,418,18,62,0,0,0,0,0,10,0,Circlet,AK_p,0,0,39,8,0,0,6,65,0,0
9,Circlet,CR_p,0,0,19,0,4,17,0,0,0,20,Circlet,DF_p,0,33,0,0,13,0,12,21,0,0
20,Circlet,AK_p,568,37,32,0,0,0,18,0,0,0,Circlet,HP_p,209,18,0,0,0,0,0,96,0,13
25,Circlet,DF_p,299,51,0,0,0,0,14,21,0,0,Circlet,HP_p,0,0,0,0,0,0,13,44,9,12
14,Circlet,CR_p,0,0,16,0,9,20,0,44,0,0,Circlet,HP_p,209,54,0,0,0,12,0,56,0,0
28,Circlet,DF_p,209,64,0,0,0,0,0,44,0,8,Circlet,HP_p,0,51,23,0,0,5,0,58,0,0
7,Circlet,AK_p,448,33,0,0,0,0,0,0,5,12,Circlet,CR_p,0,33,0,0,0,7,17,0,0,13
12,Circlet,DF_p,478,35,0,0,10,0,0,33,0,0,Circlet,HP_p,0,33,42,0,0,0,0,44,6,0
3,Circlet,HP_p,777,31,0,0,0,18,5,0,0,0,Circlet,HP_p,807,0,0,0,11,6,11,0,0,0
4,Circlet,CR_p,956,16,0,4,0,0,0,0,0,13,Circlet,DF_p,0,37,35,0,9,0,0,44,0,0
16,Circlet,CR_p,239,0,69,0,0,10,0,40,0,0,Circlet,AK_p,0,0,37,20,0,0,5,47,0,0
27,Circlet,HP_p,0,27,35,0,0,0,16,0,4,0,Circlet,EM_f,0,47,0,0,0,18,0,0,4,8
6,Circlet,CD_p,687,31,0,0,0,6,11,0,0,0,Circlet,HP_p,448,0,0,0,10,0,0,42,0,20
25,Circlet,AK_p,777,0,19,0,0,12,0,63,0,0,Circlet,EM_f,299,0,51,0,0,13,0,0,6,0
2,Circlet,AK_p,0,14,23,0,0,0,0,61,0,22,Circlet,HP_p,299,0,0,0,0,0,12,61,7,0
1,Circlet,DF_p,508,0,0,5,10,0,0,0,13,0,Circlet,DF_p,209,29,0,0,0,0,6,82,0,0
8,Circlet,HB_p,896,35,0,0,0,0,0,0,4,14,Circlet,CD_p,0,16,0,0,6,0,15,68,0,0
6,Circlet,DF_p,568,16,0,8,15,0,0,0,0,0,Circlet,AK_p,777,0,0,4,0,0,17,21,0,0
4,Circlet,HP_p,0,49,51,0,6,0,0,37,0,0,Circlet,EM_f,687,0,44,0,0,20,5,0,0,0
0,Circlet,HP_p,777,33,23,0,10,0,0,0,0,0,Circlet,CR_p,239,53,0,0,14,0,11,0,0,0
20,Circlet,CR_p,418,53,0,0,0,0,11,0,0,7,Circlet,EM_f,0,31,0,0,0,0,19,0,7,8
9,Circlet,HB_p,299,43,0,0,10,0,0,0,7,0,Circlet,AK_p,777,39,0,0,0,0,5,40,0,0
28,Circlet,CR_p,0,31,16,0,9,17,0,0,0,0,Circlet,HP_p,508,19,44,0,0,0,0,65,0,0
10,Circlet,HP_p,299,0,19,0,23,0,0,0,4,0,Circlet,EM_f,239,0,0,11,0,21,0,0,0,12
13,Circlet,CD_p,239,0,0,0,0,0,12,16,12,0,Circlet,CR_p,0,0,0,6,0,23,16,21,0,0
0,Circlet,AK_p,508,33,0,0,0,12,0,40,0,0,Circlet,AK_p,0,29,0,0,0,16,10,47,0,0
5,Circlet,DF_p,0,0,0,4,14,0,12,0,7,0,Circlet,DF_p,0,0,21,12,0,0,0,58,0,11
5,Circlet,HP_p,777,19,58,0,5,0,0,0,0,0,Circlet,AK_p,0,0,19,17,0,0,10,0,0,12
3,Circlet,AK_p,0,16,0,9,0,13,0,0,0,19,Circlet,HP_p,269,0,42,0,0,23,6,0,0,0
14,Circlet,CR_p,0,31,0,9,10,0,11,0,0,0,Circlet,DF_p,538,0,19,0,0,0,5,91,0,0
16,Circlet,DF_p,538,0,42,15,0,0,0,0,7,0,Circlet,HP_p,0,0,46,0,15,12,0,40,0,0
0,Circlet,DF_p,0,31,0,10,0,0,17,0,3,0,Circlet,DF_p,0,0,0,0,6,0,10,56,0,12
2,Circlet,HP_p,508,33,37,0,11,0,0,0,0,0,Circlet,EM_f,0,0,65,4,0,21,0,0,0,6
7,Circlet,AK_p,209,68,0,0,0,0,6,0,6,0,Circlet,AK_p,598,53,0,0,0,5,11,0,0,0
0,Circlet,AK_p,0,80,46,0,0,6,0,0,0,7,Circlet,HP_p,0,31,0,0,9,0,12,0,0,12
3,Circlet,DF_p,0,39,35,11,10,0,0,0,0,0,Circlet,HP_p,0,16,42,0,0,11,0,63,0,0
213,Circlet,AK_p,0,0,19,10,0,0,0,61,0,13,Circlet,EM_f,687,0,23,0,9,0,0,0,7,0
6,Circlet,CR_p,0,16,0,10,12,0,22,0,0,0,Circlet,CR_p,538,0,16,11,0,0,0,65,0,0
8,Circlet,HP_p,807,16,21,0,0,0,17,0,0,0,Circlet,HP_p,508,0,32,0,10,0,0,40,0,0
8,Circlet,CR_p,896,31,0,0,9,0,5,0,0,0,Circlet,HP_p,807,0,0,0,6,12,0,42,0,0
17,Circlet,HP_p,209,19,0,0,0,0,10,0,0,27,Circlet,AK_p,538,0,37,0,0,13,11,0,0,0
1,Circlet,HP_p,0,18,56,0,0,0,0,0,9,8,Circlet,AK_p,0,0,0,5,0,26,0,37,0,5
1,Circlet,HP_p,448,18,72,0,0,0,0,0,4,0,Circlet,AK_p,0,0,46,14,0,0,0,21,0,14
10,Circlet,DF_p,598,0,0,20,4,0,0,21,0,0,Circlet,AK_p,0,29,0,9,0,0,10,44,0,0
1,Circlet,DF_p,1046,31,23,0,0,0,0,0,3,0,Circlet,HP_p,239,0,37,0,0,0,0,56,7,0
1,Circlet,AK_p,508,31,0,10,0,0,0,0,6,0,Circlet,AK_p,538,0,37,0,0,19,6,0,0,0
12,Circlet,CD_p,538,0,60,0,5,0,10,0,0,0,Circlet,HB_p,807,18,0,0,9,0,17,0,0,0
14,Circlet,DF_p,0,53,0,4,9,0,0,70,0,0,Circlet,EM_f,508,0,0,0,0,12,0,0,3,17
2,Circlet,HB_p,0,60,16,0,0,7,0,0,0,14,Circlet,HP_p,0,18,58,0,0,0,5,0,0,19
19,Circlet,HP_p,0,14,19,0,5,0,0,0,0,32,Circlet,CD_p,837,16,39,0,0,0,14,0,0,0
108,Circlet,AK_p,0,0,56,0,0,13,0,54,0,6,Circlet,EM_f,747,0,23,0,0,0,10,0,7,0
45,Circlet,DF_p,0,33,39,9,0,0,0,40,0,0,Circlet,HB_p,0,0,16,0,0,14,5,75,0,0
4,Circlet,HP_p,0,0,0,0,0,12,11,35,0,13,Circlet,HP_p,0,31,39,0,0,0,12,37,0,0
5,Circlet,AK_p,0,35,0,0,0,0,9,21,0,25,Circlet,CD_p,478,0,0,10,0,0,0,37,7,0
