NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
0,Circlet,HP_p,747,0,23,0,0,12,0,0,0,15,Circlet,CD_p,478,0,39,0,0,11,0,0,10,0
6,Circlet,HP_p,209,19,79,0,0,19,0,0,0,0,Circlet,AK_p,0,0,42,0,0,12,10,42,0,0
4,Circlet,DF_p,0,19,0,0,15,0,14,0,4,0,Circlet,DF_p,0,0,0,0,0,0,10,40,8,14
2,Circlet,AK_p,508,37,32,0,0,0,10,0,0,0,Circlet,CD_p,0,0,0,14,0,12,12,0,3,0
32,Circlet,CR_p,0,0,23,10,17,12,0,0,0,0,Circlet,CR_p,807,0,0,0,4,0,0,44,0,13
35,Circlet,AK_p,538,18,76,0,0,0,0,19,0,0,Circlet,AK_p,0,18,0,12,0,0,19,0,0,6
12,Circlet,DF_p,657,0,0,0,10,0,6,37,0,0,Circlet,AK_p,0,31,0,16,0,18,0,0,3,0
0,Circlet,DF_p,0,0,79,0,6,0,5,0,0,13,Circlet,HP_p,299,0,0,0,0,7,0,61,9,0
10,Circlet,CR_p,269,51,0,0,4,0,15,0,0,0,Circlet,CR_p,0,0,0,12,9,7,0,0,0,14
7,Circlet,EM_f,1105,35,23,0,0,6,0,0,0,0,Circlet,DF_p,0,37,16,0,0,0,18,0,6,0
7,Circlet,HP_p,508,29,0,0,0,0,12,0,6,0,Circlet,AK_p,807,19,0,11,0,12,0,0,0,0
12,Circlet,HB_p,0,0,0,5,0,0,16,42,0,13,Circlet,HB_p,0,0,23,0,9,0,0,40,9,0
14,Circlet,AK_p,837,27,19,10,0,0,0,0,0,0,Circlet,CD_p,299,0,0,0,9,0,6,79,0,0
88,Circlet,CD_p,538,0,0,9,0,11,13,0,0,0,Circlet,CR_p,0,37,0,0,9,11,0,0,0,15
17,Circlet,HP_p,0,0,0,0,6,5,0,0,17,14,Circlet,CR_p,0,49,16,0,10,0,0,0,0,15
165,Circlet,CD_p,717,27,0,0,6,0,0,0,7,0,Circlet,CD_p,0,53,39,0,9,0,0,0,7,0
14,Circlet,HP_p,0,18,35,0,21,0,0,23,0,0,Circlet,DF_p,0,31,0,0,5,0,16,0,0,20
1000,Circlet,CR_p,269,19,0,0,10,0,0,0,0,33
14,Circlet,AK_p,0,16,0,20,0,5,0,44,0,0,Circlet,CR_p,717,37,39,0,0,0,0,0,0,12
24,Circlet,AK_p,0,14,58,0,0,0,0,0,11,8,Circlet,CD_p,0,51,23,5,0,0,0,54,0,0
6,Circlet,AK_p,0,54,0,9,0,0,9,23,0,0,Circlet,AK_p,837,0,16,10,0,0,0,0,6,0
12,Circlet,HP_p,717,0,0,0,6,0,5,0,10,0,Circlet,AK_p,0,16,76,0,0,7,0,40,0,0
3,Circlet,HP_p,538,0,44,0,9,0,0,54,0,0,Circlet,HP_p,418,62,37,0,0,0,0,0,4,0
14,Circlet,HP_p,209,0,42,0,10,0,0,0,10,0,Circlet,AK_p,0,51,0,0,0,0,5,0,7,12
0,Circlet,DF_p,478,16,62,0,0,0,0,0,7,0,Circlet,AK_p,299,27,51,17,0,0,0,0,0,0
29,Circlet,AK_p,0,31,39,0,0,0,0,0,7,14,Circlet,CD_p,717,29,0,0,0,0,0,16,7,0
3,Circlet,DF_p,598,0,83,5,9,0,0,0,0,0,Circlet,DF_p,209,33,0,0,0,0,0,63,0,14
12,Circlet,DF_p,0,0,21,0,15,0,0,0,5,12,Circlet,AK_p,538,0,60,0,0,7,0,0,0,12
7,Circlet,DF_p,0,16,65,17,4,0,0,0,0,0,Circlet,AK_p,478,16,58,0,0,0,0,40,0,0
74,Circlet,CR_p,0,33,0,5,10,18,0,0,0,0,Circlet,CR_p,0,29,0,0,16,0,13,0,0,6
60,Circlet,CR_p,0,0,76,4,0,0,0,23,0,14,Circlet,CR_p,0,19,0,13,0,0,0,21,0,19
3,Circlet,HB_p,1076,19,32,0,5,0,0,0,0,0,Circlet,DF_p,717,53,0,0,6,0,0,16,0,0
20,Circlet,CR_p,0,16,39,11,0,0,14,0,0,0,Circlet,CR_p,0,0,56,0,6,0,12,37,0,0
9,Circlet,HB_p,418,51,23,0,0,0,0,0,0,15,Circlet,HP_p,0,33,0,0,4,0,0,40,0,19
16,Circlet,AK_p,239,0,0,0,0,14,6,0,0,26,Circlet,CR_p,269,0,32,0,0,0,0,44,0,18
4,Circlet,DF_p,568,35,60,0,0,0,5,0,0,0,Circlet,AK_p,896,0,0,5,0,0,5,0,8,0
8,Circlet,HP_p,0,19,53,0,0,19,0,0,3,0,Circlet,CD_p,0,19,74,0,5,0,0,0,6,0
9,Circlet,AK_p,807,47,0,5,0,0,0,0,4,0,Circlet,CR_p,209,47,39,10,0,0,0,0,0,0
10,Circlet,AK_p,0,0,0,0,0,13,17,40,0,12,Circlet,AK_p,0,54,0,0,0,0,0,19,6,13
104,Circlet,CD_p,747,16,16,0,0,21,0,0,0,0,Circlet,CR_p,0,0,0,0,10,6,0,61,0,17
88,Circlet,CD_p,568,33,0,20,4,0,0,0,0,0,Circlet,CR_p,0,29,35,0,17,7,0,0,0,0
2,Circlet,HP_p,209,0,42,0,0,12,0,0,9,0,Circlet,CR_p,0,16,0,0,14,14,0,42,0,0
6,Circlet,DF_p,0,0,0,0,0,0,10,42,10,8,Circlet,AK_p,0,35,0,11,0,0,16,0,0,12
47,Circlet,HP_p,239,37,39,0,0,0,0,0,0,27,Circlet,AK_p,687,0,0,9,0,15,0,0,4,0
5,Circlet,DF_p,478,0,56,0,5,0,0,0,7,0,Circlet,AK_p,239,0,76,0,0,7,0,0,0,13
88,Circlet,CR_p,777,0,23,0,0,0,16,37,0,0,Circlet,CR_p,0,54,0,0,11,0,10,23,0,0
679,Circlet,CD_p,0,14,0,0,0,7,21,0,7,0,Circlet,CD_p,0,0,0,9,9,7,0,0,11,0
22,Circlet,EM_f,568,14,42,0,0,0,0,0,0,21,Circlet,CR_p,807,31,0,0,0,0,5,37,0,0
6,Circlet,HP_p,0,53,0,0,0,0,6,42,7,0,Circlet,AK_p,209,0,0,0,0,7,27,0,4,0
55,Circlet,CR_p,0,31,0,0,12,12,0,44,0,0,Circlet,CR_p,717,0,23,0,0,0,5,0,0,21
40,Circlet,HB_p,209,0,42,0,0,0,0,44,12,0,Circlet,HP_p,0,54,44,0,0,0,0,0,3,19
1,Circlet,DF_p,299,0,19,0,0,0,10,0,13,0,Circlet,AK_p,0,0,39,0,0,0,17,0,7,6
15,Circlet,DF_p,0,0,16,0,0,0,23,23,7,0,Circlet,CD_p,777,33,0,0,15,5,0,0,0,0
491,Circlet,CD_p,0,0,0,0,5,14,6,0,12,0,Circlet,CR_p,0,0,0,0,6,7,0,33,0,24
40,Circlet,CR_p,0,0,35,10,15,7,0,0,0,0,Circlet,CR_p,0,39,16,0,20,12,0,0,0,0
47,Circlet,CR_p,209,64,23,0,0,19,0,0,0,0,Circlet,CR_p,0,18,0,4,0,0,0,61,0,20
2,Circlet,HP_p,0,37,56,0,0,7,0,0,6,0,Circlet,DF_p,508,0,0,5,0,0,0,54,0,16
19,Circlet,HP_p,0,0,56,0,0,14,0,21,7,0,Circlet,AK_p,0,51,0,10,0,12,5,0,0,0
1,Circlet,HP_p,1165,14,21,0,0,0,0,42,0,0,Circlet,AK_p,1165,0,0,9,0,10,0,0,3,0
0,Circlet,DF_p,1165,19,0,0,0,0,5,0,3,0,Circlet,DF_p,717,16,39,0,15,0,0,0,0,0
30,Circlet,HB_p,0,0,0,0,9,6,0,47,11,0,Circlet,CR_p,0,18,35,0,0,0,5,84,0,0
78,Circlet,CR_p,0,0,37,0,0,12,16,19,0,0,Circlet,CD_p,0,16,0,8,16,0,0,0,11,0
23,Circlet,AK_p,866,31,0,0,0,0,0,19,6,0,Circlet,AK_p,269,0,0,0,0,12,12,0,0,21
4,Circlet,AK_p,0,18,16,16,0,0,0,63,0,0,Circlet,HP_p,0,14,65,0,0,0,0,0,7,12
42,Circlet,CR_p,0,54,60,0,0,0,0,16,0,14,Circlet,CR_p,0,18,0,4,0,18,0,0,0,27
6,Circlet,EM_f,508,16,0,0,0,20,9,0,0,0,Circlet,AK_p,0,49,0,0,0,0,9,56,3,0
3,Circlet,DF_p,717,0,0,9,6,0,0,40,0,0,Circlet,HB_p,657,0,0,0,0,7,11,0,7,0
7,Circlet,EM_f,269,86,0,9,4,0,0,0,0,0,Circlet,CR_p,837,35,0,4,9,0,0,0,0,0
14,Circlet,DF_p,0,0,39,4,0,0,0,63,0,13,Circlet,HB_p,0,18,37,0,0,23,0,0,0,15
4,Circlet,AK_p,0,39,0,10,0,0,17,19,0,0,Circlet,CD_p,538,64,0,6,4,0,0,0,0,0
56,Circlet,CD_p,687,72,0,0,0,7,0,0,3,0,Circlet,CR_p,0,18,0,15,0,0,12,0,0,22
7,Circlet,DF_p,836,0,0,10,0,0,0,16,7,0,Circlet,CR_p,538,0,46,0,15,0,0,0,0,5
5,Circlet,CD_p,0,0,0,15,14,5,6,0,0,0,Circlet,CR_p,0,14,37,0,16,0,0,0,0,13
25,Circlet,CR_p,239,49,0,12,0,0,0,0,0,12,Circlet,CR_p,478,0,60,0,0,0,5,0,0,16
0,Circlet,DF_p,0,18,0,0,5,0,0,89,0,12,Circlet,CD_p,896,14,62,0,0,6,0,0,0,0
10,Circlet,EM_f,777,0,35,9,0,0,0,0,4,0,Circlet,CD_p,0,0,39,0,10,0,0,35,9,0
39,Circlet,AK_p,0,0,16,0,0,0,0,40,10,13,Circlet,CR_p,478,0,0,0,4,0,17,47,0,0
14,Circlet,HP_p,0,0,21,0,0,0,23,19,7,0,Circlet,CD_p,0,68,19,11,0,0,6,0,0,0
8,Circlet,HB_p,0,18,95,5,0,0,0,0,3,0,Circlet,DF_p,0,31,0,0,5,0,6,0,12,0
20,Circlet,HB_p,538,0,19,0,0,0,0,0,13,5,Circlet,CR_p,0,31,35,0,10,0,18,0,0,0
134,Circlet,CD_p,0,37,44,0,5,0,0,56,0,0,Circlet,CD_p,0,0,16,15,17,0,6,0,0,0
2,Circlet,AK_p,0,0,0,5,0,0,12,21,16,0,Circlet,CD_p,0,0,0,19,5,0,11,19,0,0
5,Circlet,CD_p,418,0,39,0,0,12,0,47,0,0,Circlet,CD_p,598,0,42,0,0,0,10,0,11,0
17,Circlet,AK_p,508,14,0,11,0,0,0,65,0,0,Circlet,AK_p,777,66,0,0,0,7,0,0,0,6
1,Circlet,HB_p,0,0,0,5,0,10,17,42,0,0,Circlet,HB_p,538,0,0,0,0,0,11,63,0,12
2,Circlet,DF_p,568,14,0,0,10,0,0,0,12,0,Circlet,AK_p,508,49,0,0,0,0,10,0,4,0
267,Circlet,CR_p,478,0,0,10,12,0,0,33,0,0,Circlet,CR_p,239,0,44,9,0,0,0,0,0,26
8,Circlet,CR_p,508,0,58,0,0,0,10,0,0,8,Circlet,CR_p,299,0,0,0,9,0,0,21,0,27
14,Circlet,CR_p,299,18,0,0,14,0,16,0,0,0,Circlet,CD_p,0,53,39,0,0,14,0,0,4,0
0,Circlet,CD_p,0,37,39,16,0,11,0,0,0,0,Circlet,CR_p,478,0,0,0,12,0,17,0,0,11
9,Circlet,DF_p,478,0,42,9,14,0,0,0,0,0,Circlet,CD_p,0,33,67,9,0,6,0,0,0,0
9,Circlet,EM_f,448,0,60,11,0,0,0,0,3,0,Circlet,EM_f,269,0,0,5,20,13,0,0,0,0
286,Circlet,CR_p,836,0,0,0,4,13,0,0,0,14,Circlet,CD_p,747,0,23,0,10,0,0,0,7,0
16,Circlet,HP_p,0,31,0,0,5,13,0,0,10,0,Circlet,AK_p,538,16,0,0,0,12,16,0,0,0
0,Circlet,DF_p,299,33,44,0,0,0,16,0,0,0,Circlet,HP_p,0,29,0,0,0,0,10,40,7,0
206,Circlet,CD_p,0,0,23,0,0,0,12,65,6,0,Circlet,CD_p,239,0,0,4,0,0,0,42,15,0
