NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
26,Timepiece,HP_p,478,0,51,0,6,11,0,0,0,0,Timepiece,DF_p,0,19,0,5,0,0,15,0,13,0
4,Timepiece,DF_p,0,35,0,0,6,0,0,40,9,0,Timepiece,AK_p,538,31,65,0,0,0,5,0,0,0
160,Timepiece,AK_p,538,33,0,0,0,0,5,0,14,0,Timepiece,AK_p,209,0,0,0,0,0,11,0,11,20
3,Timepiece,HP_p,209,0,0,0,10,0,22,42,0,0,Timepiece,HP_p,747,0,65,0,0,0,0,37,4,0
5,Timepiece,AK_p,0,54,0,10,0,0,5,44,0,0,Timepiece,AK_p,478,0,0,0,0,19,5,0,7,0
14,Timepiece,ER_p,299,0,65,0,0,0,0,35,0,12,Timepiece,DF_p,508,0,0,14,0,0,0,0,6,6
33,Timepiece,AK_p,777,0,0,10,0,0,0,40,4,0,Timepiece,AK_p,478,0,0,0,0,12,0,44,0,16
6,Timepiece,ER_p,0,49,21,0,0,0,0,19,0,22,Timepiece,ER_p,0,0,39,0,9,0,0,40,0,22
104,Timepiece,AK_p,299,0,19,0,0,0,0,40,0,26,Timepiece,AK_p,508,0,0,4,0,0,0,0,11,15
6,Timepiece,HP_p,0,51,0,0,8,14,0,19,0,0,Timepiece,EM_f,299,47,37,0,9,0,0,0,0,0
4,Timepiece,EM_f,269,0,37,0,0,22,0,0,0,17,Timepiece,AK_p,0,0,67,10,0,0,0,21,0,13
12,Timepiece,DF_p,299,35,0,20,0,0,0,37,0,0,Timepiece,DF_p,538,0,16,0,11,0,17,0,0,0
3,Timepiece,HP_p,448,0,23,0,16,0,11,0,0,0,Timepiece,AK_p,0,19,0,9,0,12,0,63,0,0
15,Timepiece,DF_p,0,0,79,0,8,0,0,0,4,8,Timepiece,DF_p,0,54,0,4,0,0,5,0,0,22
2,Timepiece,DF_p,239,19,88,0,0,0,11,0,0,0,Timepiece,HP_p,0,58,0,0,9,5,0,0,7,0
7,Timepiece,AK_p,0,33,65,10,0,0,0,16,0,0,Timepiece,DF_p,0,0,21,9,8,0,0,0,0,20
13,Timepiece,ER_p,0,47,0,9,10,6,0,0,0,0,Timepiece,DF_p,209,0,58,0,0,0,0,42,7,0
0,Timepiece,AK_p,0,54,39,0,0,0,0,42,3,0,Timepiece,AK_p,0,35,21,0,0,0,0,35,0,22
0,Timepiece,HP_p,508,0,46,0,0,17,10,0,0,0,Timepiece,HP_p,0,0,16,0,10,0,0,75,0,8
11,Timepiece,AK_p,986,0,39,0,0,7,5,0,0,0,Timepiece,AK_p,1076,29,39,0,0,0,0,0,4,0
5,Timepiece,HP_p,299,31,44,0,15,0,0,0,0,0,Timepiece,AK_p,0,0,0,6,0,6,0,33,0,36
0,Timepiece,DF_p,0,27,58,5,0,0,0,37,0,0,Timepiece,AK_p,538,37,0,0,0,0,11,40,0,0
20,Timepiece,HP_p,598,37,0,0,0,5,0,0,10,0,Timepiece,AK_p,777,0,39,0,0,0,0,16,0,12
96,Timepiece,AK_p,0,47,58,6,0,0,0,0,4,0,Timepiece,AK_p,418,0,0,0,0,0,0,65,6,6
1,Timepiece,ER_p,209,0,60,0,10,0,0,42,0,0,Timepiece,DF_p,508,0,21,9,0,0,0,0,9,0
27,Timepiece,AK_p,418,47,0,0,0,7,0,0,0,14,Timepiece,DF_p,0,14,0,10,0,0,0,0,11,19
0,Timepiece,HP_p,0,14,69,0,0,0,15,0,0,7,Timepiece,ER_p,0,72,35,0,5,0,0,0,0,6
3,Timepiece,DF_p,0,47,0,12,0,0,6,0,0,7,Timepiece,EM_f,657,33,0,0,6,0,0,0,0,13
5,Timepiece,DF_p,538,0,0,4,10,0,0,0,10,0,Timepiece,AK_p,508,14,67,0,0,0,0,0,10,0
3,Timepiece,ER_p,538,33,32,0,16,0,0,0,0,0,Timepiece,AK_p,209,0,0,16,0,0,0,0,9,8
4,Timepiece,ER_p,508,49,0,10,5,0,0,0,0,0,Timepiece,HP_p,478,39,0,0,0,12,0,0,7,0
4,Timepiece,AK_p,1016,18,0,0,0,0,0,16,0,13,Timepiece,AK_p,269,14,0,0,0,0,0,35,0,36
14,Timepiece,EM_f,747,18,0,0,5,0,17,0,0,0,Timepiece,ER_p,0,0,76,0,10,6,0,0,4,0
1,Timepiece,DF_p,0,0,42,11,0,0,0,42,5,0,Timepiece,AK_p,0,37,37,5,0,0,0,0,10,0
5,Timepiece,HP_p,687,0,60,0,10,0,0,21,0,0,Timepiece,DF_p,478,37,0,0,4,0,0,0,0,22
24,Timepiece,EM_f,0,0,60,0,0,0,12,0,10,7,Timepiece,EM_f,418,0,0,5,0,0,0,0,10,14
0,Timepiece,AK_p,508,37,19,0,0,23,0,0,0,0,Timepiece,HP_p,299,29,0,0,0,0,0,21,0,26
1,Timepiece,AK_p,538,35,37,0,0,0,0,42,0,0,Timepiece,EM_f,0,35,0,0,10,0,0,0,6,12
0,Timepiece,DF_p,568,0,0,15,0,0,0,61,3,0,Timepiece,HP_p,0,53,0,0,0,6,0,21,9,0
33,Timepiece,AK_p,747,0,32,0,0,13,0,42,0,0,Timepiece,AK_p,747,0,37,4,0,0,0,0,0,13
5,Timepiece,HP_p,0,51,62,0,0,5,0,0,0,8,Timepiece,AK_p,0,54,42,0,0,0,0,16,6,0
32,Timepiece,AK_p,0,58,21,15,0,0,5,0,0,0,Timepiece,DF_p,269,0,0,0,12,0,0,37,9,0
194,Timepiece,AK_p,0,16,0,12,0,0,10,0,0,21,Timepiece,AK_p,0,0,42,0,0,0,0,47,7,12
0,Timepiece,DF_p,478,0,16,0,19,0,0,23,0,0,Timepiece,AK_p,1135,18,0,9,0,0,5,0,0,0
4,Timepiece,ER_p,0,0,39,10,0,10,0,58,0,0,Timepiece,AK_p,0,33,0,0,0,0,16,0,6,8
7,Timepiece,HP_p,209,0,113,0,0,12,6,0,0,0,Timepiece,ER_p,0,19,37,0,0,0,0,42,0,18
20,Timepiece,AK_p,0,0,16,10,0,11,0,0,0,19,Timepiece,AK_p,209,0,0,0,0,0,0,44,7,19
8,Timepiece,HP_p,448,29,0,0,6,0,0,56,0,0,Timepiece,DF_p,0,53,39,0,0,0,0,35,0,8
8,Timepiece,DF_p,299,47,56,0,0,0,5,0,0,0,Timepiece,DF_p,687,0,23,5,0,0,0,0,0,19
5,Timepiece,AK_p,0,0,35,0,0,19,9,21,0,0,Timepiece,HP_p,568,0,0,0,0,12,0,0,10,13
5,Timepiece,DF_p,807,0,0,0,0,0,0,33,4,14,Timepiece,HP_p,717,19,0,0,8,0,0,0,10,0
0,Timepiece,EM_f,836,37,19,0,0,0,15,0,0,0,Timepiece,HP_p,1016,0,0,0,0,0,11,0,4,6
467,Timepiece,AK_p,299,0,35,0,0,0,0,0,4,26,Timepiece,AK_p,478,14,0,0,0,0,0,0,7,21
78,Timepiece,AK_p,717,39,42,0,0,6,0,0,0,0,Timepiece,AK_p,239,0,0,0,0,13,0,68,0,12
5,Timepiece,DF_p,269,19,51,0,0,0,0,56,0,0,Timepiece,HP_p,747,0,0,0,12,0,12,16,0,0
108,Timepiece,AK_p,0,0,60,10,0,0,0,40,0,8,Timepiece,DF_p,0,19,16,0,0,0,0,0,7,26
2,Timepiece,DF_p,0,47,62,0,0,0,5,0,3,0,Timepiece,AK_p,478,64,23,0,0,0,0,0,7,0
2,Timepiece,DF_p,0,14,81,5,0,0,0,0,0,19,Timepiece,AK_p,0,43,0,0,0,0,5,61,4,0
1,Timepiece,EM_f,0,19,0,0,9,12,0,0,9,0,Timepiece,AK_p,0,0,46,0,0,12,6,82,0,0
0,Timepiece,AK_p,598,27,79,0,0,0,6,0,0,0,Timepiece,AK_p,0,37,56,0,0,5,0,0,11,0
4,Timepiece,HP_p,777,19,0,0,0,0,6,54,0,0,Timepiece,HP_p,598,14,0,0,0,0,0,84,4,0
8,Timepiece,DF_p,508,35,37,10,0,0,0,0,0,0,Timepiece,EM_f,0,19,0,5,0,18,0,0,0,20
2,Timepiece,DF_p,0,53,0,9,0,0,0,42,0,8,Timepiece,AK_p,1285,0,0,5,0,0,6,19,0,0
6,Timepiece,DF_p,0,14,37,0,11,0,17,0,0,0,Timepiece,HP_p,0,14,21,0,0,0,10,0,14,0
36,Timepiece,DF_p,0,16,23,19,9,0,0,0,0,0,Timepiece,AK_p,478,35,0,10,0,0,0,0,6,0
6,Timepiece,DF_p,0,27,23,13,0,0,0,0,7,0,Timepiece,AK_p,0,41,0,0,0,7,11,42,0,0
0,Timepiece,HP_p,0,58,23,0,9,0,6,0,0,0,Timepiece,HP_p,508,0,37,0,0,18,0,0,0,7
14,Timepiece,DF_p,299,0,16,0,19,0,0,40,0,0,Timepiece,DF_p,478,0,0,0,9,0,5,0,0,19
34,Timepiece,AK_p,0,0,37,10,0,17,0,23,0,0,Timepiece,AK_p,598,0,39,0,0,0,10,0,7,0
11,Timepiece,AK_p,418,53,0,10,0,7,0,0,0,0,Timepiece,AK_p,0,49,0,0,0,0,16,16,4,0
6,Timepiece,DF_p,0,39,0,0,0,0,10,16,0,20,Timepiece,AK_p,0,18,0,10,0,0,0,58,7,0
109,Timepiece,AK_p,299,0,0,0,0,7,10,0,0,24,Timepiece,AK_p,0,0,39,0,0,7,0,0,12,13
19,Timepiece,AK_p,478,0,0,20,0,7,11,0,0,0,Timepiece,EM_f,0,0,0,13,5,0,0,0,6,13
25,Timepiece,HP_p,568,29,35,0,0,0,0,44,0,0,Timepiece,DF_p,0,29,37,0,9,0,0,0,11,0
8,Timepiece,AK_p,0,37,37,0,0,15,0,37,0,0,Timepiece,DF_p,209,18,0,0,0,0,0,0,10,19
9,Timepiece,HP_p,508,0,0,0,0,0,11,16,0,22,Timepiece,AK_p,508,49,0,0,0,0,0,0,4,12
188,Timepiece,AK_p,0,31,0,0,0,14,6,0,9,0,Timepiece,AK_p,0,0,19,0,0,12,0,37,0,22
9,Timepiece,EM_f,0,27,0,0,5,19,12,0,0,0,Timepiece,AK_p,448,51,21,10,0,0,0,0,0,0
3,Timepiece,ER_p,239,37,37,0,0,0,0,0,0,19,Timepiece,AK_p,0,0,23,13,0,0,0,37,11,0
3,Timepiece,EM_f,209,0,60,0,0,12,0,0,0,14,Timepiece,DF_p,538,0,35,0,10,0,0,0,0,12
65,Timepiece,DF_p,209,0,35,16,0,0,0,0,8,0,Timepiece,DF_p,269,39,0,0,0,0,0,19,12,0
2,Timepiece,EM_f,0,51,37,5,0,12,0,0,0,0,Timepiece,DF_p,0,29,0,12,0,0,6,0,9,0
3,Timepiece,EM_f,598,49,0,10,0,0,0,0,4,0,Timepiece,AK_p,508,0,0,4,0,0,11,0,10,0
16,Timepiece,HP_p,1105,0,0,0,4,0,0,21,9,0,Timepiece,AK_p,0,33,0,14,0,0,11,0,4,0
5,Timepiece,ER_p,508,51,0,0,10,7,0,0,0,0,Timepiece,EM_f,538,27,23,0,16,0,0,0,0,0
1,Timepiece,DF_p,448,0,21,0,0,0,0,79,3,0,Timepiece,EM_f,239,0,74,0,5,0,0,0,0,16
14,Timepiece,DF_p,568,0,0,5,0,0,0,61,0,15,Timepiece,DF_p,717,0,0,11,9,0,0,0,7,0
